filepath,original_filepath,filename,modality,vocal_channel,emotion_id,emotion,intensity_id,intensity,statement_id,statement,repetition_id,repetition,actor_id,label,duration,sample_rate,num_channels,split,audio_hash
audio/Actor_03/03-01-06-02-01-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,03-01-06-02-01-02-03.wav,3,1,6,fearful,2,strong,1,statement_1,2,second,3,5,3.903938,16000,1,train,a674d79ef6e9e9f06a24d28ea331a4aa8922538afe743b3b032e8b51630aaa67
audio/Actor_03/03-01-06-02-02-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,03-01-06-02-02-01-03.wav,3,1,6,fearful,2,strong,2,statement_2,1,first,3,5,3.303313,16000,1,train,525a96d7d942f08185c03c0c31a0c646b5aacf61a3044be5599dd52e99a0494e
audio/Actor_03/03-01-06-02-02-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,03-01-06-02-02-02-03.wav,3,1,6,fearful,2,strong,2,statement_2,2,second,3,5,3.436812,16000,1,train,ad2c2f9ea2c01be4b3c1a61ed9a7fc9be2e1d12b03d34d43952acc13815a09c4
audio/Actor_03/03-01-07-01-01-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,03-01-07-01-01-01-03.wav,3,1,7,disgust,1,normal,1,statement_1,1,first,3,6,4.037375,16000,1,train,1102c210f871a8c927585f7b56ab9a8ce49bc3d4ab325047655ecbc6a14a4611
audio/Actor_03/03-01-07-01-01-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,03-01-07-01-01-02-03.wav,3,1,7,disgust,1,normal,1,statement_1,2,second,3,6,3.970687,16000,1,train,e793353886f68462454fefd1c7ec929fc60192afb1cbfd768cccafcca8bdd2da
audio/Actor_03/03-01-07-01-02-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,03-01-07-01-02-01-03.wav,3,1,7,disgust,1,normal,2,statement_2,1,first,3,6,3.603625,16000,1,train,3f1f2c7398c1e0da8b5c46fc990221752650c79bdb91aab013c2086bba387e47
audio/Actor_03/03-01-07-01-02-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,03-01-07-01-02-02-03.wav,3,1,7,disgust,1,normal,2,statement_2,2,second,3,6,3.770437,16000,1,train,43823793f2e1a2c8b6a5ae224fe7cea9f206b76e9b62d90943c6967d537ef88c
audio/Actor_03/03-01-07-02-01-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,03-01-07-02-01-01-03.wav,3,1,7,disgust,2,strong,1,statement_1,1,first,3,6,4.104125,16000,1,train,85094186b14989e4787862c0c1bb0cec188f9b283fb90aacc421cae2f7073fc2
audio/Actor_03/03-01-07-02-01-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-02-03.wav,03-01-07-02-01-02-03.wav,3,1,7,disgust,2,strong,1,statement_1,2,second,3,6,4.104125,16000,1,train,81c6cb71b117ec5400658158da0f79402caa361356f211accd1eb4c58a28786f
audio/Actor_03/03-01-07-02-02-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-01-03.wav,03-01-07-02-02-01-03.wav,3,1,7,disgust,2,strong,2,statement_2,1,first,3,6,3.837188,16000,1,train,e9e1cd32c8d3832d3bd2580a72d57646b0c2d02021fb9d6d82dc899216bf8d8a
audio/Actor_03/03-01-07-02-02-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,03-01-07-02-02-02-03.wav,3,1,7,disgust,2,strong,2,statement_2,2,second,3,6,3.937312,16000,1,train,4dcb705d84753b34b479d21acd964ccf2fc1b4d7188b175dade46d1de6e2ceb0
audio/Actor_03/03-01-08-01-01-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,03-01-08-01-01-01-03.wav,3,1,8,surprised,1,normal,1,statement_1,1,first,3,7,3.236562,16000,1,train,be78f19895bd61154c3d76faf4b7638a1fca1c1899f4be11fb9191f6fe52ce32
audio/Actor_03/03-01-08-01-01-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,03-01-08-01-01-02-03.wav,3,1,8,surprised,1,normal,1,statement_1,2,second,3,7,3.370062,16000,1,train,0ee566ff52cbc0fca719c5b3a9e3ab0d10f1396f207a7ac5887fb105a9d0ca6c
audio/Actor_03/03-01-08-01-02-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-01-03.wav,03-01-08-01-02-01-03.wav,3,1,8,surprised,1,normal,2,statement_2,1,first,3,7,3.20325,16000,1,train,b87fcc4a5c248f2b57f4d82cea0727f973f5cd9a691b913f1235c9e3176664e2
audio/Actor_03/03-01-08-01-02-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav,03-01-08-01-02-02-03.wav,3,1,8,surprised,1,normal,2,statement_2,2,second,3,7,3.57025,16000,1,train,272f5a526e53aa98a37d66021a108dcf3d026b78ef7a86707b452391a0a02f3c
audio/Actor_03/03-01-08-02-01-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,03-01-08-02-01-01-03.wav,3,1,8,surprised,2,strong,1,statement_1,1,first,3,7,3.269938,16000,1,train,a62cd9bd37568fd62820fdae306a43d69be07e4a12a379d59c0cfd783243ea89
audio/Actor_03/03-01-08-02-01-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,03-01-08-02-01-02-03.wav,3,1,8,surprised,2,strong,1,statement_1,2,second,3,7,3.603625,16000,1,train,f3f55b8ed5c54dff4f1ee095fb9f7e154dc23bd6beff6c1ac9c67c256b8d1b9c
audio/Actor_03/03-01-08-02-02-01-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,03-01-08-02-02-01-03.wav,3,1,8,surprised,2,strong,2,statement_2,1,first,3,7,3.5035,16000,1,train,2762dc8b93c10ca7f4e31f5fbbf89a31c3746af9afab77725578446651af9890
audio/Actor_03/03-01-08-02-02-02-03.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-02-03.wav,03-01-08-02-02-02-03.wav,3,1,8,surprised,2,strong,2,statement_2,2,second,3,7,3.236562,16000,1,train,8bc88a96855a6b6edf0d6dbfd5c978a1e0c0f38b95849b08ef34c9075fab2382
audio/Actor_04/03-01-01-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,03-01-01-01-01-01-04.wav,3,1,1,neutral,1,normal,1,statement_1,1,first,4,0,3.303313,16000,1,train,7c6512f9d8d5b86692c502b6a1a7d24ed3b7c3ddedc48cfc84033fb2af3dd9f7
audio/Actor_04/03-01-01-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav,03-01-01-01-01-02-04.wav,3,1,1,neutral,1,normal,1,statement_1,2,second,4,0,3.370062,16000,1,train,cb5819ea4215848e4d5aee41f0739f540c6afb4fdc1771cd178494c451fb0308
audio/Actor_04/03-01-01-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,03-01-01-01-02-01-04.wav,3,1,1,neutral,1,normal,2,statement_2,1,first,4,0,3.269938,16000,1,train,3d8a006300ed928de1f6dc7974d007b777327319b5d18f84c895306ca3d5d43a
audio/Actor_04/03-01-01-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-02-04.wav,03-01-01-01-02-02-04.wav,3,1,1,neutral,1,normal,2,statement_2,2,second,4,0,3.236562,16000,1,train,7aa101679d6ac1e8ad7eb47eaed1496e69df6bcc737c0255db739b4183daf35d
audio/Actor_04/03-01-02-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,03-01-02-01-01-01-04.wav,3,1,2,calm,1,normal,1,statement_1,1,first,4,1,3.803812,16000,1,train,421795a6767532cfe4f7a491d625e77010a3097572ed5807671e256a732e0f6f
audio/Actor_04/03-01-02-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,03-01-02-01-01-02-04.wav,3,1,2,calm,1,normal,1,statement_1,2,second,4,1,3.737062,16000,1,train,5d38ac224618eb462e06941af6a77cffe4282b7b6fa4b01bebbcf7883749c502
audio/Actor_04/03-01-02-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav,03-01-02-01-02-01-04.wav,3,1,2,calm,1,normal,2,statement_2,1,first,4,1,3.637,16000,1,train,b9dd93563a8eb4029553840670ac9ec57d93dcf2bb085b425679edb82e8e1ffd
audio/Actor_04/03-01-02-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,03-01-02-01-02-02-04.wav,3,1,2,calm,1,normal,2,statement_2,2,second,4,1,3.57025,16000,1,train,31614c6280c74f0fd7f7cc9ca1f175a357b871ae5569933a47a5a112046d4729
audio/Actor_04/03-01-02-02-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-01-04.wav,03-01-02-02-01-01-04.wav,3,1,2,calm,2,strong,1,statement_1,1,first,4,1,3.970625,16000,1,train,da17942bc401aa3c0f15f08a8bddee6448c4644e43fc6f9eac17b56f7831a4c0
audio/Actor_04/03-01-02-02-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,03-01-02-02-01-02-04.wav,3,1,2,calm,2,strong,1,statement_1,2,second,4,1,3.803812,16000,1,train,c805ea0850658dc326324af2081d2691e7fb08963042da11ee853b5571787b68
audio/Actor_04/03-01-02-02-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,03-01-02-02-02-01-04.wav,3,1,2,calm,2,strong,2,statement_2,1,first,4,1,3.803812,16000,1,train,935dc380834ff54955bcde69a1d405330b9536007804801a1def016fe5e86078
audio/Actor_04/03-01-02-02-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,03-01-02-02-02-02-04.wav,3,1,2,calm,2,strong,2,statement_2,2,second,4,1,4.037375,16000,1,train,3ce4b673ef2f77e1d7b9960f5e2d172e0e3e32b7324020085e40e56898785c8a
audio/Actor_04/03-01-03-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,03-01-03-01-01-01-04.wav,3,1,3,happy,1,normal,1,statement_1,1,first,4,2,3.5035,16000,1,train,53827005c381b79190e83fbd2e0b642962e1b8f0eeb277d8a1423c42a93b3184
audio/Actor_04/03-01-03-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav,03-01-03-01-01-02-04.wav,3,1,3,happy,1,normal,1,statement_1,2,second,4,2,3.536875,16000,1,train,21a1719ff9ede76b4956b87ee2975a17e587008fb7a11113137d72b5722ce6fc
audio/Actor_04/03-01-03-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,03-01-03-01-02-01-04.wav,3,1,3,happy,1,normal,2,statement_2,1,first,4,2,3.5035,16000,1,train,5aceec80d4d46587c10eda0af72a6cd7716e5aa0ab5c280f3d6c418427115d9f
audio/Actor_04/03-01-03-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,03-01-03-01-02-02-04.wav,3,1,3,happy,1,normal,2,statement_2,2,second,4,2,3.436812,16000,1,train,02923321a13ea1a8c9d0117843348cb7c3a3f4a6a93b8245db162d9c3ae84597
audio/Actor_04/03-01-03-02-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,03-01-03-02-01-01-04.wav,3,1,3,happy,2,strong,1,statement_1,1,first,4,2,3.870563,16000,1,train,6537d4a02225330d5a81d947015822b28a42527bbfdb0553877b472e09c70798
audio/Actor_04/03-01-03-02-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,03-01-03-02-01-02-04.wav,3,1,3,happy,2,strong,1,statement_1,2,second,4,2,3.57025,16000,1,train,88ea9e2d4a172f56790f728c4f989e0258058a6b4d391557d8fd9e89db098de1
audio/Actor_04/03-01-03-02-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,03-01-03-02-02-01-04.wav,3,1,3,happy,2,strong,2,statement_2,1,first,4,2,3.603625,16000,1,train,c82370b00af7f0121a112e47e384e0b92a5e665336e682421f49b3c14e673b84
audio/Actor_04/03-01-03-02-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-02-04.wav,03-01-03-02-02-02-04.wav,3,1,3,happy,2,strong,2,statement_2,2,second,4,2,3.770437,16000,1,train,daf996475831b34080723c757208fa0d08aec0e65c50b8c9f046581f94ec6982
audio/Actor_04/03-01-04-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,03-01-04-01-01-01-04.wav,3,1,4,sad,1,normal,1,statement_1,1,first,4,3,3.370062,16000,1,train,5d52d6765ec9ed683621784476567b0ec02f1c550631d1af012f7b7b1790b8a6
audio/Actor_04/03-01-04-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav,03-01-04-01-01-02-04.wav,3,1,4,sad,1,normal,1,statement_1,2,second,4,3,3.403437,16000,1,train,726a41ddb6ef3015c0a9b31b24f0705460b5c756290df229c77d22a235d68c50
audio/Actor_04/03-01-04-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,03-01-04-01-02-01-04.wav,3,1,4,sad,1,normal,2,statement_2,1,first,4,3,3.436812,16000,1,train,9a94c027d262f22e03086fbc00cef3396902e9204f90374a31c7cff5d5922661
audio/Actor_04/03-01-04-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-02-04.wav,03-01-04-01-02-02-04.wav,3,1,4,sad,1,normal,2,statement_2,2,second,4,3,3.470125,16000,1,train,d190ff5e46281a49a0b6fbb47ff58227c842d0c7f5d3e8edab10168be50b25fa
audio/Actor_04/03-01-04-02-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,03-01-04-02-01-01-04.wav,3,1,4,sad,2,strong,1,statement_1,1,first,4,3,3.670375,16000,1,train,2f7f407bfffc164fd1bdc9c031693aca946d0a859f265c7ec0505389291d79a7
audio/Actor_04/03-01-04-02-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,03-01-04-02-01-02-04.wav,3,1,4,sad,2,strong,1,statement_1,2,second,4,3,3.770437,16000,1,train,b53606800412bea269a1da25c9bd7fdfe0e45522590703fea5ae43acddcd0b90
audio/Actor_04/03-01-04-02-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,03-01-04-02-02-01-04.wav,3,1,4,sad,2,strong,2,statement_2,1,first,4,3,3.770437,16000,1,train,01f94b460f6c48c074fa8b44de0383d45e80d9a371ab76d76690183f3b3fbfbd
audio/Actor_04/03-01-04-02-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav,03-01-04-02-02-02-04.wav,3,1,4,sad,2,strong,2,statement_2,2,second,4,3,3.770437,16000,1,train,ed6802743318f3a710c1628247e04830a02d68ac669408f5641b0843d8ef0203
audio/Actor_04/03-01-05-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,03-01-05-01-01-01-04.wav,3,1,5,angry,1,normal,1,statement_1,1,first,4,4,3.70375,16000,1,train,afa0cecd6f67627f414da104e000ed1a175c890b9b5f5a2cf6da64166aef0666
audio/Actor_04/03-01-05-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,03-01-05-01-01-02-04.wav,3,1,5,angry,1,normal,1,statement_1,2,second,4,4,3.603625,16000,1,train,7854c8f0a4244321884951b34fd13c9ebd54158db0c556530116b6688e6a5a7a
audio/Actor_04/03-01-05-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-01-04.wav,03-01-05-01-02-01-04.wav,3,1,5,angry,1,normal,2,statement_2,1,first,4,4,3.470125,16000,1,train,6a941446d2985d647ad433ac6320639be7bfd0ec0b1c629b5934cac68da1fb56
audio/Actor_04/03-01-05-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,03-01-05-01-02-02-04.wav,3,1,5,angry,1,normal,2,statement_2,2,second,4,4,3.737062,16000,1,train,6f42d17d880a3e65f1b11d98d696186d0955d693352bad7ad571558ada56c412
audio/Actor_04/03-01-05-02-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-01-04.wav,03-01-05-02-01-01-04.wav,3,1,5,angry,2,strong,1,statement_1,1,first,4,4,3.770437,16000,1,train,1714fbf28f48e4967f8f73df61a3db1332842a644bf6bd328f5de51c1d64112f
audio/Actor_04/03-01-05-02-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,03-01-05-02-01-02-04.wav,3,1,5,angry,2,strong,1,statement_1,2,second,4,4,3.870563,16000,1,train,63ab675fb62c81e85e3d5e998607282086a18da7d86ef6ed58c32ae1d636d731
audio/Actor_04/03-01-05-02-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,03-01-05-02-02-01-04.wav,3,1,5,angry,2,strong,2,statement_2,1,first,4,4,3.703688,16000,1,train,600c3fd614be46108e0f32cba1b0e3efbfd15591c6f166a8b72e39bcf291d72d
audio/Actor_04/03-01-05-02-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,03-01-05-02-02-02-04.wav,3,1,5,angry,2,strong,2,statement_2,2,second,4,4,3.837188,16000,1,train,7f0f05fcc699e682409af95c2e79b6a946eb3944eb4c672c5aee7bc4a20af7a7
audio/Actor_04/03-01-06-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,03-01-06-01-01-01-04.wav,3,1,6,fearful,1,normal,1,statement_1,1,first,4,5,3.303313,16000,1,train,bfbe071a3aa0f51f21710c34a737fd4fba4746221939bdc4887cdb3cdcd600fb
audio/Actor_04/03-01-06-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,03-01-06-01-01-02-04.wav,3,1,6,fearful,1,normal,1,statement_1,2,second,4,5,3.236625,16000,1,train,72460380cb441c31629607ee24cea7f82e3fee28513515e899c5398042ab4d80
audio/Actor_04/03-01-06-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,03-01-06-01-02-01-04.wav,3,1,6,fearful,1,normal,2,statement_2,1,first,4,5,3.470125,16000,1,train,eabcb902ef9afb2d8dee91a7594d11c84c9af762364d760bbd7f1a0a5cbe4d82
audio/Actor_04/03-01-06-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-02-04.wav,03-01-06-01-02-02-04.wav,3,1,6,fearful,1,normal,2,statement_2,2,second,4,5,3.470125,16000,1,train,7cf210643a256eca5974878a9cee7cfaaad10d193b97a324ace0607a776192fd
audio/Actor_04/03-01-06-02-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,03-01-06-02-01-01-04.wav,3,1,6,fearful,2,strong,1,statement_1,1,first,4,5,3.937312,16000,1,train,0ee377f57ed28724f25789661d709306698a2c7451369e3b2271204c9a767b23
audio/Actor_04/03-01-06-02-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav,03-01-06-02-01-02-04.wav,3,1,6,fearful,2,strong,1,statement_1,2,second,4,5,3.403437,16000,1,train,55810960dbdd503c07efb84658d33e74641a5fe1601abe0c13ff5f5c48c57c01
audio/Actor_04/03-01-06-02-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,03-01-06-02-02-01-04.wav,3,1,6,fearful,2,strong,2,statement_2,1,first,4,5,3.603625,16000,1,train,d3564a7f310ddba433af1d240f99210e8e16b5bdb8588725ea6f340cf1c6a931
audio/Actor_04/03-01-06-02-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,03-01-06-02-02-02-04.wav,3,1,6,fearful,2,strong,2,statement_2,2,second,4,5,3.57025,16000,1,train,2476d74ce9008f5041687b60af7cc5ebd22cd9753b492bbf2e337a20f9a6c9f7
audio/Actor_04/03-01-07-01-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav,03-01-07-01-01-01-04.wav,3,1,7,disgust,1,normal,1,statement_1,1,first,4,6,3.903938,16000,1,train,2cc8319a70701fba2d30d11071a8e36605102ae473f84ae386080ec0d9a0a682
audio/Actor_04/03-01-07-01-01-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,03-01-07-01-01-02-04.wav,3,1,7,disgust,1,normal,1,statement_1,2,second,4,6,3.903938,16000,1,train,165cd3ded6e7e0eec84665719384906366309f4a3bee84480663ad5b1cede09e
audio/Actor_04/03-01-07-01-02-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,03-01-07-01-02-01-04.wav,3,1,7,disgust,1,normal,2,statement_2,1,first,4,6,3.770437,16000,1,train,b8e0ca64f6600a068a2e654841cc8b75d9a7171c4d4165037ae45ee67dc0aff4
audio/Actor_04/03-01-07-01-02-02-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,03-01-07-01-02-02-04.wav,3,1,7,disgust,1,normal,2,statement_2,2,second,4,6,3.803812,16000,1,train,f667ae55b2cefc444f8392a131f70ecc3ea6886d9bbd7ae34d36d98c0fad7740
audio/Actor_04/03-01-07-02-01-01-04.wav,/Users/himanshipatel/Documents/Project/sem_3/Speech_audio_emotion/dataset/Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-01-04.wav,03-01-07-02-01-01-04.wav,3,1,7,disgust,2,strong,1,statement_1,1,first,4,6,4.004,16000,1,train,c4820ea14f77243089a96f75ebd92a54195c7b0a9af59358355ccbdeff7beca0
