filepath,filename,emotion,label,actor_id,sentence,intensity,sample_rate,num_channels,duration,split,audio_hash
audio/1026_TAI_HAP_XX.wav,1026_TAI_HAP_XX.wav,happy,1,1026,TAI,XX,16000,1,2.6359375,train,af9cabfa038aa6229e3b9e0ec4c7fe428ca6bc6973d7d2f83c357803fe8546ee
audio/1026_TAI_NEU_XX.wav,1026_TAI_NEU_XX.wav,neutral,0,1026,TAI,XX,16000,1,2.56925,train,69a5034e20169221ad42cf596d019a1619ec71067b19802cd8a85bf3a7a55607
audio/1026_TAI_SAD_XX.wav,1026_TAI_SAD_XX.wav,sad,2,1026,TAI,XX,16000,1,3.2365625,train,e8c324464024f8b3029a5820bc4479290214df792b24204825886b3a680b51d6
audio/1026_TIE_ANG_XX.wav,1026_TIE_ANG_XX.wav,angry,3,1026,TIE,XX,16000,1,3.536875,train,c8d69f0918122fca7acc180f9b66b95ed5d396d92b0f2501e7ca94dd9c7d87c8
audio/1026_TIE_DIS_XX.wav,1026_TIE_DIS_XX.wav,disgust,5,1026,TIE,XX,16000,1,3.1364375,train,f7f2f002888674b7b6c7dc239863427a5155c4c93e2e9cd874f9135166b84315
audio/1026_TIE_FEA_XX.wav,1026_TIE_FEA_XX.wav,fearful,4,1026,TIE,XX,16000,1,2.5025,train,1973132aa615ff7432af308698c990129dbe2d3f786758590c2f8ecd6ecc56fa
audio/1026_TIE_HAP_XX.wav,1026_TIE_HAP_XX.wav,happy,1,1026,TIE,XX,16000,1,3.6369375,train,8f3ccc356ba009bea2c3529cd6f6f4f26416cf890fb8681124970267e0b414b1
audio/1026_TIE_NEU_XX.wav,1026_TIE_NEU_XX.wav,neutral,0,1026,TIE,XX,16000,1,3.103125,train,f28c2a124011e4e6b9c73192f449ed7637b32f565ad2671ac3796a8849bb8f5b
audio/1026_TIE_SAD_XX.wav,1026_TIE_SAD_XX.wav,sad,2,1026,TIE,XX,16000,1,4.3710625,train,b3d91d130e43daf0fea590aedae0e3cf733f2d4c55e2027a797f6c42b6bda404
audio/1026_TSI_ANG_XX.wav,1026_TSI_ANG_XX.wav,angry,3,1026,TSI,XX,16000,1,2.2689375,train,a3f35a5e8a10da3e30256368d0e7dca3e0118a59ca7c3ee327c72db38828acd5
audio/1026_TSI_DIS_XX.wav,1026_TSI_DIS_XX.wav,disgust,5,1026,TSI,XX,16000,1,2.3023125,train,093fad4543ac9cc4c9e0e6c6414303d659f2e20cca89b95ef147c99454a687d9
audio/1026_TSI_FEA_XX.wav,1026_TSI_FEA_XX.wav,fearful,4,1026,TSI,XX,16000,1,1.7016875,train,a8b016bb301f201613779f5af308c7402ef351414fd1116a02d39024b455ca3b
audio/1026_TSI_HAP_XX.wav,1026_TSI_HAP_XX.wav,happy,1,1026,TSI,XX,16000,1,2.1688125,train,fbefb8c4bdaf0473ac828b175331e905373aeb43b330fb08b05c5a3442db959e
audio/1026_TSI_NEU_XX.wav,1026_TSI_NEU_XX.wav,neutral,0,1026,TSI,XX,16000,1,2.6693125,train,3e8ad8cc32b7109b308cb71930ac6c505dfa6c0bdaf54f108bfb7d76d5f01e63
audio/1026_TSI_SAD_XX.wav,1026_TSI_SAD_XX.wav,sad,2,1026,TSI,XX,16000,1,2.002,train,ed3f7a463705c2f6f5025c7ab89f528e035c4f0ac08023e4d3606395dc165689
audio/1026_WSI_ANG_XX.wav,1026_WSI_ANG_XX.wav,angry,3,1026,WSI,XX,16000,1,3.2031875,train,a871397c04bccea0cbcf412c6b2230b97dc1892f734c461fb0481d228c4a8812
audio/1026_WSI_DIS_XX.wav,1026_WSI_DIS_XX.wav,disgust,5,1026,WSI,XX,16000,1,2.369,train,221300f963af629a94ab12f28ff102f46a3f4e2c4bb1d2fa603076b2d7675afb
audio/1026_WSI_FEA_XX.wav,1026_WSI_FEA_XX.wav,fearful,4,1026,WSI,XX,16000,1,1.8018125,train,0959739e04e8a7c1c478c51398b8520ff184500fefbecad98997f79eb568d8c3
audio/1026_WSI_HAP_XX.wav,1026_WSI_HAP_XX.wav,happy,1,1026,WSI,XX,16000,1,2.43575,train,baa8e7a8f1fa01d0930a19aac7d5a608b03402f3cec155a6546c55692d3d4234
audio/1026_WSI_NEU_XX.wav,1026_WSI_NEU_XX.wav,neutral,0,1026,WSI,XX,16000,1,2.2755625,train,784567d37c614ad3eeb83629970ae8e28b8d093171997928f43bfc12ded58b76
audio/1026_WSI_SAD_XX.wav,1026_WSI_SAD_XX.wav,sad,2,1026,WSI,XX,16000,1,2.2755625,train,b4246dfa34987422d2a799362807857de2c86b19ccf641ca323ae4210b3fcdbe
audio/1027_DFA_ANG_XX.wav,1027_DFA_ANG_XX.wav,angry,3,1027,DFA,XX,16000,1,1.968625,train,895024e91936405a18d17a18d1c58145eea4c3ce31cb342c1652bf50fe128030
audio/1027_DFA_DIS_XX.wav,1027_DFA_DIS_XX.wav,disgust,5,1027,DFA,XX,16000,1,2.56925,train,fce23814724c734678e6ea0a34b2fa9055ac6a98b2405f31be54e2255c360f09
audio/1027_DFA_FEA_XX.wav,1027_DFA_FEA_XX.wav,fearful,4,1027,DFA,XX,16000,1,2.1354375,train,1c167cdc96c9093361f47a0bf8edae17935eb4a37a116e5b1db5bb247de7727c
audio/1027_DFA_HAP_XX.wav,1027_DFA_HAP_XX.wav,happy,1,1027,DFA,XX,16000,1,1.7016875,train,046ee00bc6bd6b3695eded85776dd03af025266081b845736774c558ee5b922a
audio/1027_DFA_NEU_XX.wav,1027_DFA_NEU_XX.wav,neutral,0,1027,DFA,XX,16000,1,2.1354375,train,08bb7b19a858f616f30df9e2fdbac47d3631942560542e5bec733a689a6c25d0
audio/1027_DFA_SAD_XX.wav,1027_DFA_SAD_XX.wav,sad,2,1027,DFA,XX,16000,1,2.469125,train,b503c2491981f61818112dd54edb45f6c6b15153e739334963e08cae0dffa368
audio/1027_IEO_ANG_HI.wav,1027_IEO_ANG_HI.wav,angry,3,1027,IEO,HI,16000,1,2.93625,train,8d567c6b091e33012db80add2b83af89c3b722f87ed4ee51cab8b44ad9f70a20
audio/1027_IEO_ANG_LO.wav,1027_IEO_ANG_LO.wav,angry,3,1027,IEO,LO,16000,1,2.402375,train,20a3b63a8be59dd0535d6c997283247314d1680114180a2f146cadc5aa262f65
audio/1027_IEO_ANG_MD.wav,1027_IEO_ANG_MD.wav,angry,3,1027,IEO,MD,16000,1,1.968625,train,ffc185327a06046b67f29e16e5c8ce76795d3efaf38b1d8f93ef49afdeb3b3dc
audio/1027_IEO_DIS_HI.wav,1027_IEO_DIS_HI.wav,disgust,5,1027,IEO,HI,16000,1,2.3023125,train,e999993b334cb739fd5b7ac584cb08c91d267fd8b6d9136f6ad3300a8891707c
audio/1027_IEO_DIS_LO.wav,1027_IEO_DIS_LO.wav,disgust,5,1027,IEO,LO,16000,1,1.93525,train,5cde118e9cc179c4792e2597bb8d5ce6676d83f129eb133305370493f11ce457
audio/1027_IEO_DIS_MD.wav,1027_IEO_DIS_MD.wav,disgust,5,1027,IEO,MD,16000,1,2.2755625,train,f3d3c15a2bfbb372233620fa31bf3b72806ff9b88467082d5a976a5c7c54d242
audio/1027_IEO_FEA_HI.wav,1027_IEO_FEA_HI.wav,fearful,4,1027,IEO,HI,16000,1,2.5025,train,952b2f09ef005e3d516ec080e01fb11896e025406c280d460b9381c0456d25c3
audio/1027_IEO_FEA_LO.wav,1027_IEO_FEA_LO.wav,fearful,4,1027,IEO,LO,16000,1,2.402375,train,a0f11301347ce2212f6185eb10c79a7aa61c2f71a6a0e2fdd95744ea820c7a00
audio/1027_IEO_FEA_MD.wav,1027_IEO_FEA_MD.wav,fearful,4,1027,IEO,MD,16000,1,2.402375,train,83796984757650f3c654c55bb5170ed36f408fa344363eec0a62df5d2b967322
audio/1027_IEO_HAP_HI.wav,1027_IEO_HAP_HI.wav,happy,1,1027,IEO,HI,16000,1,2.8695,train,ae181e705c18e471e658fa080cecd9865f1f80b6197d20417be6c03d868a9d38
audio/1027_IEO_HAP_LO.wav,1027_IEO_HAP_LO.wav,happy,1,1027,IEO,LO,16000,1,1.8018125,train,77876de44bb26f8ee0133880b8ae6ee7d4378f6d2e630747919b9d025891b31f
audio/1027_IEO_HAP_MD.wav,1027_IEO_HAP_MD.wav,happy,1,1027,IEO,MD,16000,1,2.6359375,train,458ee2221dcc9105b65c645220896a0f7c01b15ee8e100e591bce0b8fa9c0d48
audio/1027_IEO_NEU_XX.wav,1027_IEO_NEU_XX.wav,neutral,0,1027,IEO,XX,16000,1,2.369,train,8c0c1e414054d50d29bee4fd8c492f45a1fed0e3a17efcb95bb12683cd4613f9
audio/1027_IEO_SAD_HI.wav,1027_IEO_SAD_HI.wav,sad,2,1027,IEO,HI,16000,1,2.8695,train,6b08ded9959f2628f30b6970c5e92263d296362a4400ff49c28a7b9c1b65c75c
audio/1027_IEO_SAD_LO.wav,1027_IEO_SAD_LO.wav,sad,2,1027,IEO,LO,16000,1,2.2021875,train,72e8209bf7671307bab32c3f57a244501acd41b1957c5cf703169b0ad1d6f8b5
audio/1027_IEO_SAD_MD.wav,1027_IEO_SAD_MD.wav,sad,2,1027,IEO,MD,16000,1,2.469125,train,2a87ac35610c7e8b705b088b6e8bd3004444c078a4961def20f9dbd52c1f2044
audio/1027_IOM_ANG_XX.wav,1027_IOM_ANG_XX.wav,angry,3,1027,IOM,XX,16000,1,3.06975,train,de5df3410e82124ef2a50c3b0d3477231da4f2d50ea191c7eed17e46176d92a3
audio/1027_IOM_DIS_XX.wav,1027_IOM_DIS_XX.wav,disgust,5,1027,IOM,XX,16000,1,2.3356875,train,a4a00d6b1224927093d13b29b0c0b3aeb3bfb175b3e15d95941dee7b305037d0
audio/1027_IOM_FEA_XX.wav,1027_IOM_FEA_XX.wav,fearful,4,1027,IOM,XX,16000,1,2.3356875,train,cfb53ddea416e76d64768245f6d3ed718a7edeaae2009b302e9cd9ba4a1cbd97
audio/1027_IOM_HAP_XX.wav,1027_IOM_HAP_XX.wav,happy,1,1027,IOM,XX,16000,1,2.43575,train,ac720e7ef11ea51c44d0d311e54668e4723e18c2582d25afcf9c440e47acc027
audio/1027_IOM_NEU_XX.wav,1027_IOM_NEU_XX.wav,neutral,0,1027,IOM,XX,16000,1,2.2755625,train,ff2ef5f235a132300c50c413b80e38b61af5e3c734cb1ad4d9029f35898a100a
audio/1027_IOM_SAD_XX.wav,1027_IOM_SAD_XX.wav,sad,2,1027,IOM,XX,16000,1,2.1354375,train,c3d69e20254bb8b017843ae8e97d93de68b1e9a64e1b3d38e8f332901fca5e8f
audio/1027_ITH_ANG_XX.wav,1027_ITH_ANG_XX.wav,angry,3,1027,ITH,XX,16000,1,2.902875,train,d57fe63141312aabc3408423b07c66da34a58d9fd23a0755a5dc1c0b5adf2008
audio/1027_ITH_DIS_XX.wav,1027_ITH_DIS_XX.wav,disgust,5,1027,ITH,XX,16000,1,2.7360625,train,cb309bf3065858b132710bd35b09dedad8a84ea4b9244e852dba367c6e3c84c5
audio/1027_ITH_FEA_XX.wav,1027_ITH_FEA_XX.wav,fearful,4,1027,ITH,XX,16000,1,2.2755625,train,def8d134d27d849081db9525c02ac05ea71bd1759db8f54d6ad761ef93fdff01
audio/1027_ITH_HAP_XX.wav,1027_ITH_HAP_XX.wav,happy,1,1027,ITH,XX,16000,1,2.5025,train,9bb4df0fe51e0f447bc6475bb2ad60276e3d05727d35082e140521f349362e8b
audio/1027_ITH_NEU_XX.wav,1027_ITH_NEU_XX.wav,neutral,0,1027,ITH,XX,16000,1,2.43575,train,fc79008cf4cbb7d1b2d45f86ce143ef4938da50a9e0c18af37cec234ea3cf2b1
audio/1027_ITH_SAD_XX.wav,1027_ITH_SAD_XX.wav,sad,2,1027,ITH,XX,16000,1,2.7026875,train,6131e6785946aed2df6531263bd588a2044bd24ee607fbdf9711244cda8ffb08
audio/1027_ITS_ANG_XX.wav,1027_ITS_ANG_XX.wav,angry,3,1027,ITS,XX,16000,1,2.7026875,train,30da9b3160081f0cef71ab751eeaa71f35e8ce6426c970defe946ec7fa11aca5
audio/1027_ITS_DIS_XX.wav,1027_ITS_DIS_XX.wav,disgust,5,1027,ITS,XX,16000,1,2.8361875,train,2154e1ad04b90ecfc09f49f3dc5e86bb4d54d3b6d29183e8217acc3bc2d2fb87
audio/1027_ITS_FEA_XX.wav,1027_ITS_FEA_XX.wav,fearful,4,1027,ITS,XX,16000,1,2.902875,train,2970a7bdcea021823d5f667fec39c5a875ee8d6c96fd8d711a2600f3dc2fbbcf
audio/1027_ITS_HAP_XX.wav,1027_ITS_HAP_XX.wav,happy,1,1027,ITS,XX,16000,1,2.2689375,train,f8070a873e803b0a2451628cb3254fda0fb40c3ee8dcf5ec8cc5270f2f931636
audio/1027_ITS_NEU_XX.wav,1027_ITS_NEU_XX.wav,neutral,0,1027,ITS,XX,16000,1,1.8685,train,6dd10876924fc48b8eb5ee2b7c1809281f39267427d36ba193cd8fba9d69b4ea
audio/1027_ITS_SAD_XX.wav,1027_ITS_SAD_XX.wav,sad,2,1027,ITS,XX,16000,1,2.7026875,train,78f728396bc4427e2cc420a894ee3f346d1639ef813ccff02e145e4395a68647
audio/1027_IWL_ANG_XX.wav,1027_IWL_ANG_XX.wav,angry,3,1027,IWL,XX,16000,1,3.2699375,train,edc3aa559cf3250e0a2474467b2b609bcba2d527a5544fa9068e269769134ceb
audio/1027_IWL_DIS_XX.wav,1027_IWL_DIS_XX.wav,disgust,5,1027,IWL,XX,16000,1,2.402375,train,5ea3d00be1236e90b0265d3ea7d4f1fc572d4d605616bbca37f3d248d51931bb
audio/1027_IWL_FEA_XX.wav,1027_IWL_FEA_XX.wav,fearful,4,1027,IWL,XX,16000,1,2.6693125,train,6a0a4c25005aaf9dd5fb298071401fb3c2ea71c4c3c547b5019df1fa758cd5d9
audio/1027_IWL_HAP_XX.wav,1027_IWL_HAP_XX.wav,happy,1,1027,IWL,XX,16000,1,2.3023125,train,df41fbce2d4d06a66147791f5c6fa5ee5af3dd49788eea43834962efacf80170
audio/1027_IWL_NEU_XX.wav,1027_IWL_NEU_XX.wav,neutral,0,1027,IWL,XX,16000,1,2.56925,train,595743826edb71a294faba44a3886ded7ddce6bd8b6590d9cc5fe2ddbf471df3
audio/1027_IWL_SAD_XX.wav,1027_IWL_SAD_XX.wav,sad,2,1027,IWL,XX,16000,1,2.06875,train,ca11a343af2b51840e09fb871653d52809707dbc72b13e97491e2f9c871cfbf1
audio/1027_IWW_ANG_XX.wav,1027_IWW_ANG_XX.wav,angry,3,1027,IWW,XX,16000,1,1.7016875,train,65a809e8e759de9e3e46b89ec3d4116a36ef5d86474f79eff30e92dde797ef53
audio/1027_IWW_DIS_XX.wav,1027_IWW_DIS_XX.wav,disgust,5,1027,IWW,XX,16000,1,2.2689375,train,c26a6d8c54b350d71591e6c88d853b59b666ac7eeb2c90968329f2ee658e634e
audio/1027_IWW_FEA_XX.wav,1027_IWW_FEA_XX.wav,fearful,4,1027,IWW,XX,16000,1,2.06875,train,e540ea9de0c9f0e11f3d116105be471ade8cd724a9993a824fc789582ed3fbea
audio/1027_IWW_HAP_XX.wav,1027_IWW_HAP_XX.wav,happy,1,1027,IWW,XX,16000,1,2.1354375,train,787b97cfb3988eb7934551cc599afe4056e61a8f39030286709af78b1314e5d1
audio/1027_IWW_NEU_XX.wav,1027_IWW_NEU_XX.wav,neutral,0,1027,IWW,XX,16000,1,2.102125,train,c79fb228eda7c590e1f2bdea09721eb4aaf7eddafdee985e075f2b295a9b1004
audio/1027_IWW_SAD_XX.wav,1027_IWW_SAD_XX.wav,sad,2,1027,IWW,XX,16000,1,1.8685,train,52096dd21c39827be9a74947c1ed246267943369414974e4eb83d2328f6d54e5
audio/1027_MTI_ANG_XX.wav,1027_MTI_ANG_XX.wav,angry,3,1027,MTI,XX,16000,1,2.035375,train,f61c652c9fc5dc64b3e8936b180e84a86f1cd3148836ddb371bc00695a92e25c
audio/1027_MTI_DIS_XX.wav,1027_MTI_DIS_XX.wav,disgust,5,1027,MTI,XX,16000,1,2.8361875,train,8d24a45152981e0e5324b0225392dc6cf0e9290584b4c0a1e63ef0f9c4bc2d21
audio/1027_MTI_FEA_XX.wav,1027_MTI_FEA_XX.wav,fearful,4,1027,MTI,XX,16000,1,2.469125,train,6942f899eb8673e5d3863cd3af61a5d252a5207877acd567569e03fd143be4bc
audio/1027_MTI_HAP_XX.wav,1027_MTI_HAP_XX.wav,happy,1,1027,MTI,XX,16000,1,2.3356875,train,f1fa6c616446dbd9f56537ca88a9b139c3e642c1a56d98999aa31ba26aebf3ec
audio/1027_MTI_NEU_XX.wav,1027_MTI_NEU_XX.wav,neutral,0,1027,MTI,XX,16000,1,2.2689375,train,6a953a06b4d18b1084d2b1dc90464b9b2fd472b9870e2c2689a27bd397af3a3e
audio/1027_MTI_SAD_XX.wav,1027_MTI_SAD_XX.wav,sad,2,1027,MTI,XX,16000,1,2.2021875,train,ba9acfc755822c6e9871aeafcb90787a02dadb6b315c925cb94f8c0bc44bfd20
audio/1027_TAI_ANG_XX.wav,1027_TAI_ANG_XX.wav,angry,3,1027,TAI,XX,16000,1,3.3033125,train,630c7b98288246e5e5360fb268185149beea9a9744a0644373f5857752537b60
audio/1027_TAI_DIS_XX.wav,1027_TAI_DIS_XX.wav,disgust,5,1027,TAI,XX,16000,1,2.535875,train,06c3b1bb10093f6617d51967b14dff5530920e291b4d7d0f8f2bed4a4bb2eb1c
audio/1027_TAI_FEA_XX.wav,1027_TAI_FEA_XX.wav,fearful,4,1027,TAI,XX,16000,1,2.402375,train,67fe3d6ead7b499e956b60f4a4cad4952374fcb4e00272a82f5e9e35cc3d0814
audio/1027_TAI_HAP_XX.wav,1027_TAI_HAP_XX.wav,happy,1,1027,TAI,XX,16000,1,2.369,train,8434d9f1a819070a2d6c27b3a95c4c4e4594146d9747b99b74b2cbcbe16be5bd
audio/1027_TAI_NEU_XX.wav,1027_TAI_NEU_XX.wav,neutral,0,1027,TAI,XX,16000,1,2.3356875,train,fa940a71b725b927ee9a37d1c8269f1dd44d002d4fd80a61ffe5ad4977fa17a4
audio/1027_TAI_SAD_XX.wav,1027_TAI_SAD_XX.wav,sad,2,1027,TAI,XX,16000,1,2.369,train,cf111310d6bda5284ddbfe75fb9c1ba3c595c9fcf7176dad133f8b26096885b9
audio/1027_TIE_ANG_XX.wav,1027_TIE_ANG_XX.wav,angry,3,1027,TIE,XX,16000,1,2.969625,train,36c217b0b7e137e162096ab56ca34a41d75c2650855126e15d16c432ae1d10cf
audio/1027_TIE_DIS_XX.wav,1027_TIE_DIS_XX.wav,disgust,5,1027,TIE,XX,16000,1,3.8038125,train,dcca8b9a2314e21ea1039bdffe1d68a8fd57bf66a70c121f3fddf44e992552dd
audio/1027_TIE_FEA_XX.wav,1027_TIE_FEA_XX.wav,fearful,4,1027,TIE,XX,16000,1,2.93625,train,0c84adde275e47c5e30d5272e3bc70bbbc5ac19221c6febe025c116815fe6707
audio/1027_TIE_HAP_XX.wav,1027_TIE_HAP_XX.wav,happy,1,1027,TIE,XX,16000,1,3.003,train,42475f4d5e31002dbad8931aa3955e1e201cac379b78b0d6f1124cc7d7f0a8af
audio/1027_TIE_NEU_XX.wav,1027_TIE_NEU_XX.wav,neutral,0,1027,TIE,XX,16000,1,2.7026875,train,bdbbf526b4d7c246f997dfd760adfaca6dbad490fb520962a4dc985aad86dcae
audio/1027_TIE_SAD_XX.wav,1027_TIE_SAD_XX.wav,sad,2,1027,TIE,XX,16000,1,3.036375,train,85f321270d2c12c9847ae49bdea1d7b34b43561f730dbda2f226e4a9c58ca9a6
audio/1027_TSI_ANG_XX.wav,1027_TSI_ANG_XX.wav,angry,3,1027,TSI,XX,16000,1,2.7026875,train,d92cac67380ad17ae798eb488ade3cfb25962d93bfd0d085192bf6e6609614c0
audio/1027_TSI_DIS_XX.wav,1027_TSI_DIS_XX.wav,disgust,5,1027,TSI,XX,16000,1,3.003,train,32965c2667621accd70c5feb0a9762beaf2832f093fb0371de9399e716d92861
audio/1027_TSI_FEA_XX.wav,1027_TSI_FEA_XX.wav,fearful,4,1027,TSI,XX,16000,1,2.8028125,train,1c31f9d7be449dcffe0e330c011cbe8ad4f75a1492dbe6ae85070544ba36630d
audio/1027_TSI_HAP_XX.wav,1027_TSI_HAP_XX.wav,happy,1,1027,TSI,XX,16000,1,2.102125,train,6920f971740d533d303a49a6688a4d58bec806fa68ec145959db02d7e8d8c046
audio/1027_TSI_NEU_XX.wav,1027_TSI_NEU_XX.wav,neutral,0,1027,TSI,XX,16000,1,2.1354375,train,0aafd3f88be6f6293f233d66a5cca477b07f593203dae2cc96150d339b8da9b3
audio/1027_TSI_SAD_XX.wav,1027_TSI_SAD_XX.wav,sad,2,1027,TSI,XX,16000,1,2.402375,train,d92b73b5af5ba364e77e6b4369707f479a6b8cb0650cc7cf6540ddbcc242ebbf
audio/1027_WSI_ANG_XX.wav,1027_WSI_ANG_XX.wav,angry,3,1027,WSI,XX,16000,1,2.8361875,train,c33a98650743b86d0c3a92472bf9da9cbd148778ae0475543eb727e4ebf0ace6
audio/1027_WSI_DIS_XX.wav,1027_WSI_DIS_XX.wav,disgust,5,1027,WSI,XX,16000,1,2.369,train,b31bb70f6b32b7d217f270236d6cb13e0d837fa05793315649d5fa5207951447
audio/1027_WSI_FEA_XX.wav,1027_WSI_FEA_XX.wav,fearful,4,1027,WSI,XX,16000,1,3.003,train,d17c5c491cbcd4de9e6843808544c52179d4be4190bb9dad63c3717cada2c09f
audio/1027_WSI_HAP_XX.wav,1027_WSI_HAP_XX.wav,happy,1,1027,WSI,XX,16000,1,2.1354375,train,7d3bce4429becd2c4ad6cfdf370008ae5ec677a99c667aee8287fcbbd4e9d003
audio/1027_WSI_NEU_XX.wav,1027_WSI_NEU_XX.wav,neutral,0,1027,WSI,XX,16000,1,2.1688125,train,c2f71872c5025a6486e5b7564353aea77e192ebab05b1fe88db16300a0418b44
audio/1027_WSI_SAD_XX.wav,1027_WSI_SAD_XX.wav,sad,2,1027,WSI,XX,16000,1,2.469125,train,bdb400d840db3b6b8612420b57c854bdb48e6e8186f17fb62f2d057099afbc7e
audio/1028_DFA_ANG_XX.wav,1028_DFA_ANG_XX.wav,angry,3,1028,DFA,XX,16000,1,2.2021875,train,e7dbefd18af291adcccc390a39c9feeaf9ee54372693c96beba1d1a2beb273d4
audio/1028_DFA_DIS_XX.wav,1028_DFA_DIS_XX.wav,disgust,5,1028,DFA,XX,16000,1,2.535875,train,99c1f15ec4c26de1ed221556dab3c8eed847691d3fe7fed87aad8bc723399358
audio/1028_DFA_FEA_XX.wav,1028_DFA_FEA_XX.wav,fearful,4,1028,DFA,XX,16000,1,2.2755625,train,783c70749f6c5ccf328c22e7ff1a72c2433451184d28b415b51136119eb86bb9
audio/1028_DFA_HAP_XX.wav,1028_DFA_HAP_XX.wav,happy,1,1028,DFA,XX,16000,1,1.8685,train,ac0956150e55acb23be903e4c9111f2e963b663c2c14d255f2ee9323c642fd3b
audio/1028_DFA_NEU_XX.wav,1028_DFA_NEU_XX.wav,neutral,0,1028,DFA,XX,16000,1,2.035375,train,b23bd82e62bf646b0bbc1c9fc57cb46479e79ca54fe038798fff50c7d3c290fd
audio/1028_DFA_SAD_XX.wav,1028_DFA_SAD_XX.wav,sad,2,1028,DFA,XX,16000,1,2.56925,train,e12f27e0948f6444bfd33514e20c50dd82271e2fcacc2897eab1a8c9fc331ed3
audio/1028_IEO_ANG_HI.wav,1028_IEO_ANG_HI.wav,angry,3,1028,IEO,HI,16000,1,2.002,train,0fb40096fe1681fd11cee5921149d86ccc6bffb3d39add84cc15ba540411db40
audio/1028_IEO_ANG_LO.wav,1028_IEO_ANG_LO.wav,angry,3,1028,IEO,LO,16000,1,1.93525,train,c12a737e123ac12a78374a11d5f32000203dcc652050586414e03c851a2938ee
audio/1028_IEO_ANG_MD.wav,1028_IEO_ANG_MD.wav,angry,3,1028,IEO,MD,16000,1,2.035375,train,c06658740cca6875bdd140cbe079b1783feb404725a4aa9721b8d5b10b353e93
audio/1028_IEO_DIS_HI.wav,1028_IEO_DIS_HI.wav,disgust,5,1028,IEO,HI,16000,1,2.002,train,6966e6ffa0e3e84e0e4d14ab16c9ff198eee88c7479bd12a5bf2eacb344f55c5
audio/1028_IEO_DIS_LO.wav,1028_IEO_DIS_LO.wav,disgust,5,1028,IEO,LO,16000,1,1.7684375,train,e6c6506a2fa050ae3628c049e4bac4f37602b66c57d6c7425c622ec194dc4c32
audio/1028_IEO_DIS_MD.wav,1028_IEO_DIS_MD.wav,disgust,5,1028,IEO,MD,16000,1,2.2689375,train,7a8617b0225bfab08ec0e0dd3564b89293fbf329bc646910dfcbae177cd1cd84
audio/1028_IEO_FEA_HI.wav,1028_IEO_FEA_HI.wav,fearful,4,1028,IEO,HI,16000,1,1.6349375,train,58acaf054e59b3dc666061145915b2115419a0cb5da407720920330af5baadda
audio/1028_IEO_FEA_LO.wav,1028_IEO_FEA_LO.wav,fearful,4,1028,IEO,LO,16000,1,1.8018125,train,14f0512d96f0cf6417763f54cbc1b790d1bdfc492d67f108ce8f88a3072d7db7
audio/1028_IEO_FEA_MD.wav,1028_IEO_FEA_MD.wav,fearful,4,1028,IEO,MD,16000,1,2.1688125,train,b0d803032e1331e0020605460a8d5e2a28f58001de17bf48bffc675101cc4450
audio/1028_IEO_HAP_HI.wav,1028_IEO_HAP_HI.wav,happy,1,1028,IEO,HI,16000,1,1.901875,train,bba14cd82a03bb0ba3fc3dec459ff24ed932661ad3c8ca0211ba6501366a9daa
audio/1028_IEO_HAP_LO.wav,1028_IEO_HAP_LO.wav,happy,1,1028,IEO,LO,16000,1,1.534875,train,e8141952c262d031d7bffdf605b1dd33a2d8cd87995ce0c1448d3f2fd797bb2a
audio/1028_IEO_HAP_MD.wav,1028_IEO_HAP_MD.wav,happy,1,1028,IEO,MD,16000,1,1.8018125,train,94c274d15e2ed386e95c69f5563116ba8427ca1903e590cad33700b91ed02079
audio/1028_IEO_NEU_XX.wav,1028_IEO_NEU_XX.wav,neutral,0,1028,IEO,XX,16000,1,1.6349375,train,8a0fa356592fa409e7dfb697bccd190f69617aed02a5482bbf9e1bf757374237
audio/1028_IEO_SAD_HI.wav,1028_IEO_SAD_HI.wav,sad,2,1028,IEO,HI,16000,1,2.6693125,train,24605a059572bcd331708f4ca4786ddb9121342d12c0754a04c69251f9f574a7
audio/1028_IEO_SAD_LO.wav,1028_IEO_SAD_LO.wav,sad,2,1028,IEO,LO,16000,1,1.6349375,train,36f95f6b432f27050b1a2c42feeec5c95a51bef9f45070dfa337887fb36183e5
audio/1028_IEO_SAD_MD.wav,1028_IEO_SAD_MD.wav,sad,2,1028,IEO,MD,16000,1,2.2689375,train,6288641894a5a9c0ffb8bbd5ec884b1d40d9a347a1ccf8b99e45538cc591f2d2
audio/1028_IOM_ANG_XX.wav,1028_IOM_ANG_XX.wav,angry,3,1028,IOM,XX,16000,1,2.102125,train,1eb0b20006461b524748093fc0d0fb4aa772a951f6d667811818e7cf1c0b2acc
audio/1028_IOM_DIS_XX.wav,1028_IOM_DIS_XX.wav,disgust,5,1028,IOM,XX,16000,1,2.369,train,43335f44723118b4137af3164ff46b7a843736fb5a875bcafe779ffebc9ef396
audio/1028_IOM_FEA_XX.wav,1028_IOM_FEA_XX.wav,fearful,4,1028,IOM,XX,16000,1,2.2689375,train,4828f58dc04854e1268a428a9e7ccdb39fcc29e7bc728e3efe1faaa1e32d98ca
audio/1028_IOM_HAP_XX.wav,1028_IOM_HAP_XX.wav,happy,1,1028,IOM,XX,16000,1,2.035375,train,2a2c7611c90e0c09a0f2d39c47f0067a13a6301c55c5f91b1ed258539cbcc3a8
