filepath,filename,actor_id,actor_code,word,emotion,label,sample_rate,num_channels,duration,num_samples,file_size,sha256,split
audio/OAF_doll_angry.wav,OAF_doll_angry.wav,1,OAF,doll,angry,0,16000,1,1.6326,26121,52286,200f677b7cd384b0727f3f533a21149173f57685fd7c2ed816f04bd1ab98f8a1,train
audio/OAF_door_angry.wav,OAF_door_angry.wav,1,OAF,door,angry,0,16000,1,1.5397,24635,49314,9a916e98f407c3bc07e26c00d6baf33d6670b948fcdbb89aa1aeee250cec9bc0,train
audio/OAF_fail_angry.wav,OAF_fail_angry.wav,1,OAF,fail,angry,0,16000,1,1.5534,24855,49754,1d29d77eb48f012ee03906cc01e25f877d50c21e120954e94f886a1c7e25618b,test
audio/OAF_fall_angry.wav,OAF_fall_angry.wav,1,OAF,fall,angry,0,16000,1,1.4274,22839,45722,550434c18bfe71209c7eb20b97d92a1e7426487171d4fea8f23407d9f6c72a2b,train
audio/OAF_far_angry.wav,OAF_far_angry.wav,1,OAF,far,angry,0,16000,1,1.5093,24149,48342,46e60d9fe4771915389cd60130def8cfd529952fb00fc01218de1f670d15333b,train
audio/OAF_fat_angry.wav,OAF_fat_angry.wav,1,OAF,fat,angry,0,16000,1,1.5641,25026,50096,d04bfd1b342ccd9ca3b48ae3d5f80c405dcb2146293bd76e4e984fe6edaf4844,train
audio/OAF_fit_angry.wav,OAF_fit_angry.wav,1,OAF,fit,angry,0,16000,1,1.6016,25626,51296,54f8e731e853d62ce0ab95cf0bc95e849650e1b3a901df94c76d736351a572e1,train
audio/OAF_five_angry.wav,OAF_five_angry.wav,1,OAF,five,angry,0,16000,1,1.5923,25477,50998,d100889e948f615bebb7fe35f274d4310cccd4e987508f6baf6f520963fc4317,train
audio/OAF_food_angry.wav,OAF_food_angry.wav,1,OAF,food,angry,0,16000,1,1.5341,24545,49134,8ad5caeea28bfcc33707756cc226afe114ce26f1b7b366bf40f8bfed755fff98,train
audio/OAF_gap_angry.wav,OAF_gap_angry.wav,1,OAF,gap,angry,0,16000,1,1.5921,25474,50992,b8a0a8737be5f58f13f26ca13bcbc8730aa8bb662f9c0aa10089ad92ca1e8b74,train
audio/OAF_gas_angry.wav,OAF_gas_angry.wav,1,OAF,gas,angry,0,16000,1,1.6492,26387,52818,9b63a6e326ad2ed5b8ad5897e7674a8f6e02974371fb2d0429f64e5be7452ab0,train
audio/OAF_gaze_angry.wav,OAF_gaze_angry.wav,1,OAF,gaze,angry,0,16000,1,1.69,27040,54124,8dfe86d70c35b82e55e58ddd12b65d8197532e826ae388fa85be6acd439d6a6b,train
audio/OAF_germ_angry.wav,OAF_germ_angry.wav,1,OAF,germ,angry,0,16000,1,1.4823,23717,47478,c208956be68682d86bb8d83c1244a99b8654615934d8ff3dea90d9430773148a,train
audio/OAF_get_angry.wav,OAF_get_angry.wav,1,OAF,get,angry,0,16000,1,1.6449,26319,52682,279c5edb07a05f58517030a8da2e0ad3a48c3699f6899d9e6490d93f1d5de2ae,test
audio/OAF_gin_angry.wav,OAF_gin_angry.wav,1,OAF,gin,angry,0,16000,1,1.5748,25197,50438,4830b98785ae3f3fb798bb1b4663a524b14fa8c5e8312cb25f89e374b38124c6,validation
audio/OAF_goal_angry.wav,OAF_goal_angry.wav,1,OAF,goal,angry,0,16000,1,1.5199,24319,48682,09a704f89f41409cbc34b1c662d3aa2ffe181aa412e8694d2976df24b5474699,validation
audio/OAF_good_angry.wav,OAF_good_angry.wav,1,OAF,good,angry,0,16000,1,1.4946,23913,47870,9f1b37b44a11536a988c8e217da8cbbf22afb2ea724e6158b803f0b5897c4b0f,train
audio/OAF_goose_angry.wav,OAF_goose_angry.wav,1,OAF,goose,angry,0,16000,1,1.5306,24490,49024,8979b80429ce54175eab747542cedd150f104c994d7add0e3f9759719343883c,test
audio/OAF_gun_angry.wav,OAF_gun_angry.wav,1,OAF,gun,angry,0,16000,1,1.5411,24657,49358,9f73358c1d44764f7612ce35a55670c517de234859c3d3ac94f884fb18cc8b56,train
audio/OAF_half_angry.wav,OAF_half_angry.wav,1,OAF,half,angry,0,16000,1,1.6956,27129,54302,3a9bbb8e07d0ff5dcb6ff54a868340c1bd23ff81583fabc12eaacbb70b3e78db,validation
audio/OAF_hall_angry.wav,OAF_hall_angry.wav,1,OAF,hall,angry,0,16000,1,1.5029,24047,48138,9e1958decfd19dfdc46603f59081c0df996a69ed7553dcbdece5072504100185,train
audio/OAF_hash_angry.wav,OAF_hash_angry.wav,1,OAF,hash,angry,0,16000,1,1.6957,27131,54306,95e65511b341b27ccc095994d2c9171a49f03e68e808b17ae0446ed236baf26d,train
audio/OAF_hate_angry.wav,OAF_hate_angry.wav,1,OAF,hate,angry,0,16000,1,1.484,23744,47532,e826257fe40ed946e794b437a9a2ffc427b49b515ca9cd5696be547cfe52d5f3,test
audio/OAF_have_angry.wav,OAF_have_angry.wav,1,OAF,have,angry,0,16000,1,1.6526,26441,52926,fd8867ffb506d5fb0d23ddbc48bb0d88ec0241fd2abb79a906b8c8041cbb5add,validation
audio/OAF_haze_angry.wav,OAF_haze_angry.wav,1,OAF,haze,angry,0,16000,1,1.5616,24985,50014,cdf1c28ca68d730f8cd6863b91b70910f07d258efead3d0c78ccc510cea9e43b,validation
audio/OAF_hire_angry.wav,OAF_hire_angry.wav,1,OAF,hire,angry,0,16000,1,1.5071,24113,48270,e98cb97f15cef5f77cf94451e9a294b7470c43f6d37f62c6ab79a5aba21e853d,train
audio/OAF_hit_angry.wav,OAF_hit_angry.wav,1,OAF,hit,angry,0,16000,1,1.3566,21706,43456,9e34151ce7d3aed5590e1cbafe82652a30cfa25871a361bcdb0354446606dbb6,train
audio/OAF_hole_angry.wav,OAF_hole_angry.wav,1,OAF,hole,angry,0,16000,1,1.6704,26727,53498,babc3da3c1bed144180d3c2d2d8b342e1c00205902a7087f2397c2d94ff8c740,train
audio/OAF_home_angry.wav,OAF_home_angry.wav,1,OAF,home,angry,0,16000,1,1.4448,23117,46278,0aa85304fc22f2821333578b18abf9a3dc34407227feb0653e5bf87b6ab62fcf,validation
audio/OAF_hurl_angry.wav,OAF_hurl_angry.wav,1,OAF,hurl,angry,0,16000,1,1.6019,25631,51306,b6e06f643d6a695b070eb56b2cc3f1920e3b489ffe641e0fda437e5e3c350bf3,train
audio/OAF_hush_angry.wav,OAF_hush_angry.wav,1,OAF,hush,angry,0,16000,1,1.5469,24751,49546,b12a9e9c24c786fafa8afee20cc06b38d86b6dbc65f1b1399e72a14ad21a4775,train
audio/OAF_jail_angry.wav,OAF_jail_angry.wav,1,OAF,jail,angry,0,16000,1,1.4726,23562,47168,77647f92a96d0897c29a5e846ae2b7604ad9bd033292e2178f12bee5cd3d3cb1,train
audio/OAF_jar_angry.wav,OAF_jar_angry.wav,1,OAF,jar,angry,0,16000,1,1.5582,24931,49906,9a2ba3195616a27af84fc3e1c63650e204dcbcad78c3c87534585e6dc5ba8995,train
audio/OAF_join_angry.wav,OAF_join_angry.wav,1,OAF,join,angry,0,16000,1,1.6129,25807,51658,1ef5700ad96005bbd50b5e453864a074fcfa37eae4ad2ce40ad7e06dcc3776ad,train
audio/OAF_judge_angry.wav,OAF_judge_angry.wav,1,OAF,judge,angry,0,16000,1,1.7259,27614,55272,df50d7d5cc12f495dc8519c503650c0a12db47b95b4771e83ed4d52641e13f22,train
audio/OAF_jug_angry.wav,OAF_jug_angry.wav,1,OAF,jug,angry,0,16000,1,1.5497,24796,49636,c0cfab6e028c28d863b90d8b401f26434599b2a0d50dc4c4059b89420244f1ed,train
audio/OAF_juice_angry.wav,OAF_juice_angry.wav,1,OAF,juice,angry,0,16000,1,1.6011,25618,51280,569587638f40a7e5f67b7737503b93e454071b53f0e68a046a3eed20b0cc88e8,test
audio/OAF_keen_angry.wav,OAF_keen_angry.wav,1,OAF,keen,angry,0,16000,1,1.7128,27405,54854,80159065a0d37c7a26c30c926a41265c5d004502248d9ce0a1a22112ed5dba61,validation
audio/OAF_keep_angry.wav,OAF_keep_angry.wav,1,OAF,keep,angry,0,16000,1,1.5554,24886,49816,d746052304d93c52b84487b07df15489f15b8aefe1ad2ede0a4f2cf939ce05a8,train
audio/OAF_keg_angry.wav,OAF_keg_angry.wav,1,OAF,keg,angry,0,16000,1,1.4403,23045,46134,1ca52b4dd8c0d4a1dd4845840b90757ddcbeaa7ce8598abd3d49d825502e6700,test
audio/OAF_kick_angry.wav,OAF_kick_angry.wav,1,OAF,kick,angry,0,16000,1,1.6514,26422,52888,113dec85c13425d4739d24f23f8653b3b907aede013d120a140e833a2a78921c,train
audio/OAF_kill_angry.wav,OAF_kill_angry.wav,1,OAF,kill,angry,0,16000,1,1.5001,24001,48046,e41df8e0951ec0dc6b9c74202a57cf272aed1c9290c84d382ae221667e1b263f,train
audio/OAF_king_angry.wav,OAF_king_angry.wav,1,OAF,king,angry,0,16000,1,1.6628,26605,53254,0ab0a235615bc471e331079fdba6c43ba4b3bd882c6594ffbe1ff473e84cd8d5,train
audio/OAF_kite_angry.wav,OAF_kite_angry.wav,1,OAF,kite,angry,0,16000,1,1.4924,23879,47802,3c2bf0637bc915dad690e9074e19bea75cd880d911f77b1fedd2db0fc4ec217a,train
audio/OAF_knock_angry.wav,OAF_knock_angry.wav,1,OAF,knock,angry,0,16000,1,1.8047,28875,57794,f599b00bcd10eef30e1682a88178a9bb5ce5d1f2b53890e7675e67a95781e7ee,train
audio/OAF_late_angry.wav,OAF_late_angry.wav,1,OAF,late,angry,0,16000,1,1.6733,26773,53590,8337bff1af95351494c79dd3dd438a7064765a64034284a9d8e7cb11641bb951,validation
audio/OAF_laud_angry.wav,OAF_laud_angry.wav,1,OAF,laud,angry,0,16000,1,1.6578,26524,53092,53b64712c2d957da0a8ab7798635b627fb90538f47b33bd0a56f40686bccb874,train
audio/OAF_lean_angry.wav,OAF_lean_angry.wav,1,OAF,lean,angry,0,16000,1,1.6229,25966,51976,17e96c667737efa897e0ed4a54e73a1fc741f71104e3e6f9eb6a35b18008ab8f,train
audio/OAF_learn_angry.wav,OAF_learn_angry.wav,1,OAF,learn,angry,0,16000,1,1.5159,24254,48552,a8191137318681780a76ed050d879d42696c13f3cc6f2cee44e56230585c59b1,validation
audio/OAF_lease_angry.wav,OAF_lease_angry.wav,1,OAF,lease,angry,0,16000,1,1.6813,26901,53846,3b0d1faee9168342b401a5f2f030f592adc3fe012cafd3b4d213b4843896c086,train
audio/OAF_lid_angry.wav,OAF_lid_angry.wav,1,OAF,lid,angry,0,16000,1,1.4136,22617,45278,7a8b92e43a145cf6c3fe8e29c79a2f5fbc665e5d2eec301653bfb55e4625b3eb,train
audio/OAF_life_angry.wav,OAF_life_angry.wav,1,OAF,life,angry,0,16000,1,1.625,26000,52044,a92c003fb38896d4a23e795d29013e2d279c08a90dcbd0392bef402ba2a2c45f,train
audio/OAF_limb_angry.wav,OAF_limb_angry.wav,1,OAF,limb,angry,0,16000,1,1.6209,25935,51914,0fabfc323a0d331e8fca5de8ed44a17a342d87af111a73f194454ea50a04f200,test
audio/OAF_live_angry.wav,OAF_live_angry.wav,1,OAF,live,angry,0,16000,1,1.5974,25558,51160,37ec252f9612a7c1723bc3408569b978f4c6f4e757261e1d92259c0c6281ecae,test
audio/OAF_loaf_angry.wav,OAF_loaf_angry.wav,1,OAF,loaf,angry,0,16000,1,1.6796,26874,53792,cdc3d6c0090865f7fcd462004525a2fa9917761615b84575f333e2230fd8081f,validation
audio/OAF_long_angry.wav,OAF_long_angry.wav,1,OAF,long,angry,0,16000,1,1.7243,27588,55220,685db8131540a6fdf8609e4325191df8e84edc77b0f2cbbc1845d8571346d1e3,train
audio/OAF_lore_angry.wav,OAF_lore_angry.wav,1,OAF,lore,angry,0,16000,1,1.7024,27238,54520,23597114ce1d2409917fd4c46e65d20c129c1c48a02262fa8a995afdf643df80,validation
audio/OAF_lose_angry.wav,OAF_lose_angry.wav,1,OAF,lose,angry,0,16000,1,1.6755,26808,53660,b933cae9d3bd305b1fe51fef6421aa94b3351fd7ca3f8c952cb60eb09be684f1,test
audio/OAF_lot_angry.wav,OAF_lot_angry.wav,1,OAF,lot,angry,0,16000,1,1.6126,25802,51648,a88af6c2b2039d89047d61f25f538c9ac1dd0e931afe9b8dd2f333a74f28a363,train
audio/OAF_love_angry.wav,OAF_love_angry.wav,1,OAF,love,angry,0,16000,1,1.5624,24999,50042,3d4e0d74a3cacefb191ec585389c9a460f5ec68b948bf103c25ba9b7bba33936,train
audio/OAF_luck_angry.wav,OAF_luck_angry.wav,1,OAF,luck,angry,0,16000,1,1.6131,25810,51664,9050a891714f2ecf9233678f8cb814cf136759e236145b4c2711ce28c9cb3029,train
audio/OAF_make_angry.wav,OAF_make_angry.wav,1,OAF,make,angry,0,16000,1,1.6333,26133,52310,213ee1c83e4705fe0ea06cd40e7d49234eb37bc186bda592f886c95020f17325,train
audio/OAF_match_angry.wav,OAF_match_angry.wav,1,OAF,match,angry,0,16000,1,1.6847,26955,53954,c9c53771bb062f65d40d2d314e7e2dc4bf4e3194e1376d50dad5ce8405f442a8,train
audio/OAF_merge_angry.wav,OAF_merge_angry.wav,1,OAF,merge,angry,0,16000,1,1.6237,25979,52002,a741f82ba0c1a4db3d6574cbe64a56aacdbb92421f28b69ee58e061a4d19c476,train
audio/OAF_mess_angry.wav,OAF_mess_angry.wav,1,OAF,mess,angry,0,16000,1,1.6951,27121,54286,8866265995f7d9903d7f9adf34ade9126ff37b30e86ade3de5db8dc7d6769478,test
audio/OAF_met_angry.wav,OAF_met_angry.wav,1,OAF,met,angry,0,16000,1,1.5086,24138,48320,c465daba5545b9742464989ec7d20bcf6fb926fcc85b09d798f5a12956650cb4,train
audio/OAF_mill_angry.wav,OAF_mill_angry.wav,1,OAF,mill,angry,0,16000,1,1.535,24560,49164,128dff24e59d5202f92680a2efd904014d48c877f0f773b0e1c3b04886e2a55f,train
audio/OAF_mob_angry.wav,OAF_mob_angry.wav,1,OAF,mob,angry,0,16000,1,1.5306,24489,49022,d2d55c3f95367349f2dba6f710c7ea18f1662fc643ec55b17e8dde1df7fa9267,test
audio/OAF_mode_angry.wav,OAF_mode_angry.wav,1,OAF,mode,angry,0,16000,1,1.4752,23603,47250,408fb22e22b14a81008d9ebf4c15d0470c9b81ec296af2f32b1604be162e8331,test
audio/OAF_mood_angry.wav,OAF_mood_angry.wav,1,OAF,mood,angry,0,16000,1,1.5651,25042,50128,33b83325ecd06497352bb00ad16c702e27abe9185d52986e2ff59cf0ddcda8d4,train
audio/OAF_moon_angry.wav,OAF_moon_angry.wav,1,OAF,moon,angry,0,16000,1,1.5068,24108,48260,779d34f36df908fc6c2d8330913a8165d024a5798333cf73d7140db9f1d7164a,train
audio/OAF_mop_angry.wav,OAF_mop_angry.wav,1,OAF,mop,angry,0,16000,1,1.3902,22243,44530,1075740b3288719f012b78a721d2661bb4ad4f24b9bfa10e05ddde344165cf32,test
audio/OAF_mouse_angry.wav,OAF_mouse_angry.wav,1,OAF,mouse,angry,0,16000,1,1.6487,26380,52804,154c3f5211f84ce7a30b3bf6c2658d6fcafc58aeeb7a72a9f8968fd9337b1b97,validation
audio/OAF_nag_angry.wav,OAF_nag_angry.wav,1,OAF,nag,angry,0,16000,1,1.4603,23364,46772,33760b50a1cf4b3c337dff54c82cdee318618bed45558d552c8811769717c83d,train
audio/OAF_name_angry.wav,OAF_name_angry.wav,1,OAF,name,angry,0,16000,1,1.5428,24684,49412,a2031e02affb3f48d2111670b24c50e259b63569b22f709d648ae13d4f46d0ac,train
audio/OAF_near_angry.wav,OAF_near_angry.wav,1,OAF,near,angry,0,16000,1,1.5199,24319,48682,4abccd5dcc2abda8da32d757a95bd060205b236523fa8858755e912116f1f708,validation
audio/OAF_neat_angry.wav,OAF_neat_angry.wav,1,OAF,neat,angry,0,16000,1,1.6774,26838,53720,7e1836b44bbdfaf26c193df17747bbf6d4d459df28a9a2a9ffc08e059ffa0421,train
audio/OAF_nice_angry.wav,OAF_nice_angry.wav,1,OAF,nice,angry,0,16000,1,1.6225,25960,51964,c7155d268345f656cbf1335a50f6c108f48dc92f3f1169326f58690fe28bd0d9,train
audio/OAF_note_angry.wav,OAF_note_angry.wav,1,OAF,note,angry,0,16000,1,1.4273,22837,45718,3331d87f2635877c9366ef85cdcbe8882097ef8b2ffa81770b35d8bb3309e37c,train
audio/OAF_numb_angry.wav,OAF_numb_angry.wav,1,OAF,numb,angry,0,16000,1,1.576,25216,50476,668994c01bc0ea05a56e335e5127f0e0bfd8d6cdd5d2e69dbd0b6ae34c2cc498,train
audio/OAF_pad_angry.wav,OAF_pad_angry.wav,1,OAF,pad,angry,0,16000,1,1.5481,24769,49582,4462a21450767fc2ddf7516f7057d7fa2e334f7ab1f5e411af565782210fc44c,train
audio/OAF_page_angry.wav,OAF_page_angry.wav,1,OAF,page,angry,0,16000,1,1.5063,24101,48246,af82168b4285f5db8c10f2f77ffd4efcdd4f06a273e6207a01305e11551d315c,test
audio/OAF_pain_angry.wav,OAF_pain_angry.wav,1,OAF,pain,angry,0,16000,1,1.5462,24739,49522,cc867d6671c414adea1c343d8c5dc1e5186e0a2af461f112ba10ccc59e173ec9,train
audio/OAF_pass_angry.wav,OAF_pass_angry.wav,1,OAF,pass,angry,0,16000,1,1.6295,26072,52188,b971677e57bc525c7ef1b9945e4e08533d0e57ef74201384ec7fdd4ff45ed1c1,train
audio/OAF_pearl_angry.wav,OAF_pearl_angry.wav,1,OAF,pearl,angry,0,16000,1,1.4949,23918,47880,f7821170be56ed596e8b1773cc20369c6c4f88d3596a4638b046838b892a4f3f,train
audio/OAF_peg_angry.wav,OAF_peg_angry.wav,1,OAF,peg,angry,0,16000,1,1.5773,25236,50516,52487babbfaaa9627225c1f5f45ad6ba0e44f30243c9635060e6c2bad46e20bb,train
audio/OAF_perch_angry.wav,OAF_perch_angry.wav,1,OAF,perch,angry,0,16000,1,1.6799,26878,53800,108aadb3d600b0abc57979f433698000e66a33d4d2fd58d5cdc24190e0ced7fb,test
audio/OAF_phone_angry.wav,OAF_phone_angry.wav,1,OAF,phone,angry,0,16000,1,1.5765,25224,50492,c86182d0e4e5b6da99ca6113108aab511423cd12f4c5b3265e08d99943b752a7,train
audio/OAF_pick_angry.wav,OAF_pick_angry.wav,1,OAF,pick,angry,0,16000,1,1.613,25808,51660,86c2525a81dd41067ecd9d9145431bd847db68e907047eb58e545c1e3e13a9dc,train
audio/OAF_pike_angry.wav,OAF_pike_angry.wav,1,OAF,pike,angry,0,16000,1,1.6125,25800,51644,510b2ca583e545d3b0fdbb27f72b13f35e1d3efe4c13de2cff6fd769971c2923,train
audio/OAF_pole_angry.wav,OAF_pole_angry.wav,1,OAF,pole,angry,0,16000,1,1.5772,25235,50514,6a591da9dee30ff76a736f18388b8f858ed075e02184f15c0100234fd841870f,train
audio/OAF_pool_angry.wav,OAF_pool_angry.wav,1,OAF,pool,angry,0,16000,1,1.3766,22025,44094,7c34835852c54ff83d6155873e7b3357cfef69924132e62392fd751dc0a3e84a,train
audio/OAF_puff_angry.wav,OAF_puff_angry.wav,1,OAF,puff,angry,0,16000,1,1.4821,23713,47470,ae34cb521fcdbe6b56aa8d4ecd5a960ea489f7be9c43d6c81ca43836d47b1d02,train
audio/OAF_rag_angry.wav,OAF_rag_angry.wav,1,OAF,rag,angry,0,16000,1,1.6038,25661,51366,7c795131b7b59edf8e827a59becd40ee38e95fdfde736becb44c46c156c9f988,train
audio/OAF_raid_angry.wav,OAF_raid_angry.wav,1,OAF,raid,angry,0,16000,1,1.568,25088,50220,e964950f3c994fbc7d7bbb2853dd0a00129dc2a6b0ce1297afbb5d99d4c4fdf2,test
audio/OAF_rain_angry.wav,OAF_rain_angry.wav,1,OAF,rain,angry,0,16000,1,1.5054,24086,48216,9e53d5c7124fad5db395faeef2a7a242565d3da6e11ed087076a7fb857a4bfdf,test
audio/OAF_raise_angry.wav,OAF_raise_angry.wav,1,OAF,raise,angry,0,16000,1,1.6312,26099,52242,d262ab8902025c3cdbb67a4d222d8cb993fd924af2fe6286f0e7d01791b8f6db,validation
audio/OAF_rat_angry.wav,OAF_rat_angry.wav,1,OAF,rat,angry,0,16000,1,1.5362,24580,49204,8e73c113a3e85129d925f9a23d66cdc4321edab8d47dcb86f9d7cc8d9112ec7d,train
audio/OAF_reach_angry.wav,OAF_reach_angry.wav,1,OAF,reach,angry,0,16000,1,1.6089,25743,51530,91fba540e21c2c36260449215063508a6f3e2eb0beeb0fa2a090cca2e8562203,train
audio/OAF_read_angry.wav,OAF_read_angry.wav,1,OAF,read,angry,0,16000,1,1.5271,24433,48910,03e1979f66a193326f0b1c83afeaea8dcda328b27f0a85210b67444793ce7e2a,validation
audio/OAF_red_angry.wav,OAF_red_angry.wav,1,OAF,red,angry,0,16000,1,1.6898,27036,54116,075fb8c5e645e79e4cc95eef37321c556d4d6fc689e5592f61947e0d4a972b5f,train
audio/OAF_ring_angry.wav,OAF_ring_angry.wav,1,OAF,ring,angry,0,16000,1,1.5288,24460,48964,272fb85f0601351357011217bcb3012a961f1939a8671aa0d0261bfc1108d27c,train
audio/OAF_ripe_angry.wav,OAF_ripe_angry.wav,1,OAF,ripe,angry,0,16000,1,1.7384,27814,55672,afb8c0634e3e448d9e8ad5674d129e33a8b74be5c1a39273359e04f35701208c,train
audio/OAF_road_angry.wav,OAF_road_angry.wav,1,OAF,road,angry,0,16000,1,1.5683,25093,50230,215fb4d49caddadff9b71e43612ed83c6654ecfe6874d0121ea604b87aef0a73,train
audio/OAF_room_angry.wav,OAF_room_angry.wav,1,OAF,room,angry,0,16000,1,1.5399,24639,49322,6df10afa830e77a578a5b6b3d53935684e972d18277e7a11acacf0fa85412522,train
audio/OAF_rose_angry.wav,OAF_rose_angry.wav,1,OAF,rose,angry,0,16000,1,1.8603,29765,59574,16a8c148abea3a538ac75c067755344224f317ce24b6c6d97bae7e1a2949e8ff,train
audio/OAF_rot_angry.wav,OAF_rot_angry.wav,1,OAF,rot,angry,0,16000,1,1.3717,21947,43938,144089f643dbbd1fb5b5812a5c5c8776b70329436bc72b944606bb683a528c24,train
audio/OAF_rough_angry.wav,OAF_rough_angry.wav,1,OAF,rough,angry,0,16000,1,1.7206,27530,55104,e4f1bb38a559d0da18faf12f09b987be6cd3e2681f99cc5cdd359c703a1221cd,train
audio/OAF_rush_angry.wav,OAF_rush_angry.wav,1,OAF,rush,angry,0,16000,1,1.6526,26442,52928,141b9ed9e88e4361103090fba8530b85d88465cf180f26a96fd0861be1f1be4a,train
audio/OAF_said_angry.wav,OAF_said_angry.wav,1,OAF,said,angry,0,16000,1,1.4669,23470,46984,34e0386bd12bd3d0c6ee460f39938b9927bf6330ce5649c7b67f989e68e8db11,train
audio/OAF_sail_angry.wav,OAF_sail_angry.wav,1,OAF,sail,angry,0,16000,1,1.6678,26684,53412,7997ada6c2d799700b5ac93a3e76e29ed428c362251712129db9d8389fdf0aba,train
audio/OAF_search_angry.wav,OAF_search_angry.wav,1,OAF,search,angry,0,16000,1,1.6961,27138,54320,523bf892a4b848ceb0d1d18fb5584cd220d5e68d1e7636b3d3e125747e6926ad,train
audio/OAF_seize_angry.wav,OAF_seize_angry.wav,1,OAF,seize,angry,0,16000,1,1.7591,28145,56334,12b05896cb2fbf852c6f8fbd48962ea1d22db7484bdbdfcdd5dd20fb2c23d2e1,train
audio/OAF_sell_angry.wav,OAF_sell_angry.wav,1,OAF,sell,angry,0,16000,1,1.4147,22635,45314,7f2596aad7922f3c73a3f9c16acd4f7f40f1eb4600639e63e4e99eabdf42122a,train
audio/OAF_shack_angry.wav,OAF_shack_angry.wav,1,OAF,shack,angry,0,16000,1,1.4904,23847,47738,ff82bc10744146cb1a10cf3de07bb38566653610a4d5f60433e9994646114a02,test
audio/OAF_shall_angry.wav,OAF_shall_angry.wav,1,OAF,shall,angry,0,16000,1,1.6786,26858,53760,55da54047bd72eb6ed1c0c1a68050dde4670aca9e0b2bcaa1caa2752528b9201,train
audio/OAF_shawl_angry.wav,OAF_shawl_angry.wav,1,OAF,shawl,angry,0,16000,1,1.5274,24438,48920,7424a5f8b80ca2dae84b21fcc2bf7a82eac122e0bda0ac9543b7e7ab9c167cf3,test
audio/OAF_sheep_angry.wav,OAF_sheep_angry.wav,1,OAF,sheep,angry,0,16000,1,1.6751,26801,53646,4813ffa9e8bd786aa8beb9484a6f8a72311c6639a1489f0df9e10bef5f7b9c73,train
audio/OAF_shirt_angry.wav,OAF_shirt_angry.wav,1,OAF,shirt,angry,0,16000,1,1.6578,26524,53092,19f0eaebbfbeb7625609b0741dd1b45e34fbd1c1782b2ce8e7fcf118935e6d3f,train
audio/OAF_should_angry.wav,OAF_should_angry.wav,1,OAF,should,angry,0,16000,1,1.5996,25594,51232,ab47e84ef262ba26889975a7a4c4d6e4fa82d860c6aa765729d9e553c44ce737,train
audio/OAF_shout_angry.wav,OAF_shout_angry.wav,1,OAF,shout,angry,0,16000,1,1.3981,22370,44784,5cc27b1ad722a0daef28bcc79c850bc620f77ffbb9b44a3dd91206b2a1abc4df,train
audio/OAF_size_angry.wav,OAF_size_angry.wav,1,OAF,size,angry,0,16000,1,1.586,25376,50796,fd1fcc6e2f0ece1fc6acfeedebb196b47f50a56131d719ff0a6b2a0c164a1633,train
audio/OAF_soap_angry.wav,OAF_soap_angry.wav,1,OAF,soap,angry,0,16000,1,1.6961,27137,54318,eb8047b87844293753f8d522e31ddeddb3484386cf1550719f28d23b03ad4993,test
audio/OAF_soup_angry.wav,OAF_soup_angry.wav,1,OAF,soup,angry,0,16000,1,1.5933,25493,51030,d1a974d1db901f4d4632cb9a11a38de9011e0702a8b6614bb064774d38da8916,train
audio/OAF_sour_angry.wav,OAF_sour_angry.wav,1,OAF,sour,angry,0,16000,1,1.7386,27818,55680,e843cbecbee2c07d234e1d0dfa33a6a5fe57ea15029971aa53b159bb31cfa5a5,train
audio/OAF_south_angry.wav,OAF_south_angry.wav,1,OAF,south,angry,0,16000,1,1.5181,24290,48624,d54466af66affad7a773d25acff69795fff8c9f60afce2e4499ee6aace1ea326,test
audio/OAF_sub_angry.wav,OAF_sub_angry.wav,1,OAF,sub,angry,0,16000,1,1.3749,21999,44042,a9819f83a0508bafadcd87bde99b2682492d420f04fcbc1738e7ec4c20922197,train
audio/OAF_such_angry.wav,OAF_such_angry.wav,1,OAF,such,angry,0,16000,1,1.6725,26760,53564,d405fd0b95810d65ef341d50ea4e4be15f9d2873fd5a97b68fa7701b845818b1,train
audio/OAF_sure_angry.wav,OAF_sure_angry.wav,1,OAF,sure,angry,0,16000,1,1.4278,22845,45734,d7c7ea90f61ab85e44d7317250664af640b19514b40051234928670cf7c3bc62,train
audio/OAF_take_angry.wav,OAF_take_angry.wav,1,OAF,take,angry,0,16000,1,1.4598,23356,46756,89b518456bf60c1471633d496a16e281c3eb31d74a101e0bce5b528579e8be7e,train
audio/OAF_talk_angry.wav,OAF_talk_angry.wav,1,OAF,talk,angry,0,16000,1,1.5206,24329,48702,863c6f302c95069bd389c866c7aa5f61a6d954ee750931b34254db4563aa87ed,train
audio/OAF_tape_angry.wav,OAF_tape_angry.wav,1,OAF,tape,angry,0,16000,1,1.6836,26937,53918,3e77b3e16e92d06402f9db1202e8a100d359c0e8f8188f9b6e991c1fef58a9e8,train
audio/OAF_team_angry.wav,OAF_team_angry.wav,1,OAF,team,angry,0,16000,1,1.6066,25706,51456,a4377fbb4f19e1c3c8a23c9b21aa754105ad3eaba73d03e575b8a257fa8a45e7,validation
audio/OAF_tell_angry.wav,OAF_tell_angry.wav,1,OAF,tell,angry,0,16000,1,1.6309,26095,52234,7ded8f725e55651e397d11561c84a41da9a20fcdc45062e6e5888f6719857a71,train
